C-CodigoCliente,C-TipoCliente,C-Sucursal,A-Equipo,A-Sector,PC-CostoAccesorios,PC-CostoAlquiler,PC-CostoCCC,PC-CostoReactivos,PC-CostoServicioTecnico,PC-CostoTotal,PC-TotalDeterminaciones,PC-ImporteAccesorios,PC-ImporteAlquiler,PC-ImporteCCC,PC-ImporteReactivos,PC-ImporteServicioTecnico,PC-UtilidadAccesorios,PC-UtilidadAlquiler,PC-UtilidadCCC,PC-UtilidadReactivos,PC-UtilidadServicioTecnico,PC-UtilidadPropuesta,PC-Ganado
5167,Privado,8,234,Hemostasia,0,621562.5,1507825225,1392550583,217546.88,4174541.56,8400,0,621562.5,1733999.01,1601433.17,217546.88,1,1,1.15,1.15,1,1502084637,1
95,Publico,8,245,Hematología,0,332363.28,2432683341,990734085,116327.15,842383.43,2150,0,332363.28,279758.58,113934.42,116327.15,1,1,1.15,1.15,1,1267869383,1
106,Privado,8,245,Hematología,0,461855.47,2898371201,11842875,161649.42,774148.31,2000,0,346391.6,333312.69,13619.31,80824.71,1,0.75,1.15,1.15,0.5,0.973354239,1
1633,Privado,8,297,Quimica Clinica,0,776953.12,5459241821,701247151,271933.6,2483133.75,23370,0,776953.12,627812.81,806434.22,271933.6,1,1,1.15,1.15,1,1060221775,1
95,Publico,8,411,Laboratorio,0,1035937.5,408162766,1889605853,362578.12,4040949.54,4250,0,1035937.5,469387.19,2173046.73,362578.12,1,1,1.15,1.15,1,1588282669,1
95,Publico,8,245,Hematología,0,332363.28,1335709683,2059239105,116327.15,839109.55,2150,0,332363.28,153606.62,236812.5,116327.15,1,1,1.15,1.15,1,1272816118,1
75,Publico,8,336,Endocrinología,0,792492.18,1164285474,149220225,277372.26,305496.09,500,0,0,133892.83,171603.26,0,1,0,1.15,1.15,0,170958256,1
29,Privado,8,331,POC/Gases,0,362578.14,2330954164,343035,126902.34,1267256.55,200,0,362578.14,314678.82,463097.25,126902.34,1,1,1.35,1.35,1,1301540915,1
18,Publico,8,336,Endocrinología,0,308191.41,4529348835,1738329862,107866.99,3374265.8,3700,0,308191.41,611462.09,2346745.31,107866.99,1,1,1.35,1.35,1,0.716815788,1
95,Publico,8,234,Hemostasia,0,1087734.39,808115.44,177346.07,435093.75,2352843.35,1470,0,761414.07,1090955.84,239417.19,261056.25,1,0.7,1.35,1.35,0.6,1539999978,1
106,Privado,8,245,Hematología,0,615807.29,4113555204,15790.5,215532.55,1146268.87,2000,0,461855.47,555329.95,21317.18,107766.27,1,0.75,1.35,1.35,0.5,0.892272332,1
95,Publico,8,245,Hematología,0,443151.04,603425064,183043476,155102.86,926824.99,2150,0,443151.04,81462.39,247108.7,155102.86,1,1,1.35,1.35,1,1382826331,1
29,Privado,8,242,Hemostasia,0,7088920.32,4607932406,25173793.66,2481122.12,49775372.63,26280,0,7088920.32,6220708.75,33984621.44,2481122.12,1,1,1.35,1.35,1,1479868101,1
106,Privado,8,270,Inmunología,0,863281.25,260490978,1814449329,302148.44,3383884.26,2500,0,431640.62,351662.82,2449506.6,151074.22,1,0.5,1.35,1.35,0.5,0.735534401,1
5167,Privado,8,234,Hemostasia,0,828750,3370548352,2342726617,290062.5,8831733.71,12720,0,828750,4550240.27,3162680.94,290062.5,1,1,1.35,1.35,1,1387324094,1
106,Privado,8,270,Inmunología,0,1079101.56,4355442311,2416179.28,377685.55,4578220.29,2600,0,539550.78,587984.71,3261842.03,188842.77,1,0.5,1.35,1.35,0.5,0.739563705,1
34,Publico,8,353,POC/Urgencia,0,172656.25,0,5053640625,60429.69,915327.42,250,0,172656.25,0,682241.48,60429.69,1,1,1.35,1.35,1,1613213095,1
95,Publico,8,411,Laboratorio,0,863281.25,2764372534,1476630917,302148.44,3532071.72,1900,0,863281.25,373190.29,1993451.74,302148.44,1,1,1.35,1.35,1,1048466577,1
95,Publico,8,245,Hematología,0,553938.8,3452851523,228804345,193878.58,1522838.2,2150,0,553938.8,466134.95,308885.87,193878.58,1,1,1.35,1.35,1,1218624487,1
17,Publico,8,343,Hematología,4450380,20200781.28,27952840.26,2554495929,7070273.52,101888308,58400,4450380,20200781.28,64291532.6,5875340.64,7070273.52,1,1,2.3,2.3,1,1.39,0
17,Publico,8,423,Laboratorio,9626760,25898437.44,24358572.82,0,9064452.96,100614367.9,73600,9626760,25898437.44,56024717.49,0,9064452.96,1,1,2.3,2.3,1,1389129634,0
1633,Privado,8,297,Quimica Clinica,0,1553906.26,847086273,6241251269,543867.2,4083908.85,19086,0,1553906.26,1143566.46,842568.93,543867.2,1,1,1.35,1.35,1,0.991471958,1
106,Privado,8,270,Inmunología,0,1294921.88,4911918165,3185491617,453222.66,5837594.92,2900,0,647460.94,663108.96,4300413.69,226611.33,1,0.5,1.35,1.35,0.5,0.895497642,1
58,Publico,8,287,Quimica Clinica,98010,11298764.88,395564004,1808761022,2449807.7,11173038.92,35960,98010,5649382.44,534011.4,2441827.38,2449807.7,1,0.5,1.35,1.35,1,1.4,1
75,Publico,8,333,Hematología,3818034,895050,6641367414,0,313267.5,6188590.79,6000,3818034,895050,1162239.29,0,313267.5,1,1,1.75,1.75,1,1600000003,0
4839,Publico,8,408,Quimica Clinica,2577298398,4952610,4849785028,2875966309,1733413.5,22783386.74,40830,2577298.4,4952610,8487123.8,5032941.04,1733413.5,1,1,1.75,1.75,1,1424715753,0
4839,Publico,8,376,Hematología,2004919998,3580200,1058347917,0,1253070,6900198853,4000,2004919998,1790100,1852108855,0,1253070,1,0.5,1.75,1.75,1,1399999998,0
29,Privado,8,242,Hemostasia,0,10208045.26,8065736.58,28021573.25,3572815.84,62498729.37,13280,0,10208045.26,10888744.38,37829123.89,3572815.84,1,1,1.35,1.35,1,1252083089,1
5167,Privado,8,234,Hemostasia,0,1193400,3745285.17,8239124.74,417690,17790043.38,16640,0,1193400,5056134.98,11122818.4,417690,1,1,1.35,1.35,1,1495024629,1
19,Publico,8,333,Hematología,4688145,895050,3909610914,0,313267.5,6580644.41,2650,4688145,895050,684181.91,0,313267.5,1,1,1.75,1.75,1,1400000014,0
16,Publico,8,216,Química Clínica,6979401,9308520,16421322.85,36756370.89,3257982,121014814.7,450636,5234550.75,6981390,32842645.7,73512741.78,2443486.5,0.75,0.75,2,2,0.75,1486925321,0
204,Publico,8,408,Quimica Clinica,1076585.4,4952610,7365010455,5983066793,1733413.5,6421808.75,24400,1076585.4,2476305,1104751.58,897460.02,866706.75,1,0.5,1.5,1.5,0.5,1305577306,0
204,Publico,8,376,Hematología,1008414,3580200,1137242337,0,1253070,5130912.51,6000,1008414,1790100,1705863.51,0,626535,1,0.5,1.5,1.5,0.5,1.4,0
4839,Publico,8,234,Hemostasia,3052349998,3580200,4847826619,1864490.21,1253070,16007221.96,8000,3052350,895050,8483696.59,3262857.87,313267.5,1,0.25,1.75,1.75,0.25,1225478026,0
204,Publico,8,220,Química Clínica,2110482,2784600,1633374.22,5230021962,974610,6806961.63,24400,2110482,974610,2450061.33,784503.3,487305,1,0.35,1.5,1.5,0.5,1317159475,0
18,Publico,8,333,Hematología,4116420,895050,1465866999,0,313267.5,7523538,15000,4116420,895050,2198800.5,0,313267.5,1,1,1.5,1.75,1,1268020445,0
75,Publico,8,234,Hemostasia,4519350,3580200,9572845159,6453770974,1253070,30975909.2,13800,4519350,1790100,14359267.74,9680656.46,626535,1,0.5,1.5,1.5,0.5,1.5,0
95,Publico,8,278,Software,0,4500000,0,0,3300,4503300,1,0,4500000,0,0,3300,1,1,1.35,1.35,1,1.3,1
95,Publico,8,245,Hematología,0,1276275,499003032,213701004,446696.26,2685121.7,2550,0,1276275,673654.09,288496.35,446696.26,1,1,1.35,1.35,1,1658711782,1
18,Publico,8,333,Hematología,304920,895050,1465866999,0,313267.5,4078504.75,15000,304920,895050,2565267.25,0,313267.5,1,1,1.75,1.75,1,1758396237,0
106,Privado,8,245,Hematología,0,886762.5,3836312865,0,310366.88,1338157.56,1500,0,665071.88,517902.24,0,155183.44,1,0.75,1.35,1.35,0.5,0.720830675,1
95,Publico,8,234,Hemostasia,0,1193400,7593544486,540269.84,417690,3365582.79,3120,0,1193400,1025128.51,729364.28,417690,1,1,1.35,1.35,1,1076597703,1
95,Publico,8,411,Laboratorio,0,994500,318248271,1650522704,348075,4000415.81,1650,0,994500,429635.16,2228205.65,348075,1,1,1.35,1.35,1,1062708586,1
1633,Privado,8,297,Quimica Clinica,0,1491750,835107273,6378969718,522112.5,4002418.22,19086,0,1491750,1127394.81,861160.91,522112.5,1,1,1.35,1.35,1,151748801,1
106,Privado,8,270,Inmunología,0,1243125,390736467,1857078778,435093.75,3873659.96,1900,0,621562.5,527494.23,2507056.35,217546.88,1,0.5,1.35,1.35,0.5,1001496683,1
19,Publico,8,234,Hemostasia,0,596700,302150.31,1865717.15,208845,1292778.72,300,0,0,151075.15,932858.57,208845,1,0,0.5,0.5,1,0.750293136,1
19,Publico,8,343,Hematología,0,3878550,4104651722,2189567903,1357492.52,7288368.38,14300,0,3878550,2052325.86,0,1357492.52,1,1,0.5,0,1,0.496965824,1
75,Publico,8,357,POC/Coagulación,0,268515,1742.4,123492.6,93980.28,581656.53,100,0,268515,3049.2,216112.05,93980.28,1,1,1.75,1.75,1,2,0
16,Publico,8,275,Endocrinología,5793480,8751600,1320488.73,13405768.6,3063060,51478531.86,6292,5793480,8751600,3037124.08,30833267.78,3063060,1,1,2.3,2.3,1,1700000001,0
16,Publico,8,351,Electroforesis,1349999998,3693886.24,1015775.64,1978756.56,1292860.14,13224170.44,592,1350000,3693886.24,2336283.97,4551140.09,1292860.14,1,1,2.3,2.3,1,1500000062,0
29,Privado,8,331,POC/Gases,0,596700,3989622648,588060,208845,2138025.05,200,0,596700,538599.05,793881,208845,1,1,1.35,1.35,1,1320951669,1
19,Publico,8,98,Química Clínica,6173541,2042040,1285724583,3770646649,714714,11424478.86,13140,6173541,2042040,1928586.87,565596.99,714714,1,1,1.5,1.5,1,1969455261,0
58,Publico,8,343,Hematología,0,1939275,1993432818,0,678746.26,4339518.07,3000,0,969637.5,2691134.31,0,678746.26,1,0.5,1.35,1.35,1,1540000002,1
16,Publico,8,411,Laboratorio,17389152,21879000,19707217.73,80092519.86,7657650,172794452.8,81510,17389152,15315300,26604743.94,108124901.8,5360355,1,0.7,1.35,1.35,0.7,1.66,0
106,Privado,8,245,Hematología,0,886762.5,3836312865,0,310366.88,1338157.56,1500,0,665071.88,517902.24,0,155183.44,1,0.75,1.35,1.35,0.5,0.895027169,1
106,Privado,8,270,Inmunología,0,1243125,390736467,1996890044,435093.75,4062405.16,1900,0,621562.5,527494.23,2695801.55,217546.88,1,0.5,1.35,1.35,0.5,1204502372,1
5167,Privado,8,234,Hemostasia,0,1193400,4738553.6,3678865.85,417690,12974606.26,10000,0,1193400,6397047.36,4966468.9,417690,1,1,1.35,1.35,1,1713275184,1
29,Privado,8,242,Hemostasia,0,10208045.26,9002258.43,26803636.86,3572815.84,62118819.74,12920,0,10208045.26,12153048.88,36184909.76,3572815.84,1,1,1.35,1.35,1,1477026378,1
1993,Publico,1834,234,Hemostasia,0,252824.01,1629530474,1023225852,88488.39,305066.99,6480,0,0,187396.01,117670.98,0,1,0,1.15,1.15,0,1200000039,1
2251,Publico,1834,297,Quimica Clinica,0,316029.99,896377075,2459024315,110610.51,812511.66,25182,0,316029.99,103083.37,282787.79,110610.51,1,1,1.15,1.15,1,2198122301,1
2251,Publico,1834,247,Hematología,0,130362.39,684040225,0,45626.85,254653.86,5000,0,130362.39,78664.62,0,45626.85,1,1,1.15,1.15,1,2591753371,1
2432,Publico,1834,341,POC/Urgencia,0,35553.39,66.55,36835.42,12443.7,90434.35,100,0,35553.39,76.53,42360.73,12443.7,1,1,1.15,1.15,1,1312222623,1
2430,Publico,1834,216,Química Clínica,0,410838.99,1397124322,1422563241,143793.66,878896.71,16000,0,410838.99,160669.29,163594.77,143793.66,1,1,1.15,1.15,1,1706673814,1
2430,Publico,1834,277,Software,0,81000,0,0,3,81003,0,0,81000,0,0,3,1,1,1.15,1.15,1,0,1
1932,Publico,1834,234,Hemostasia,0,252824.01,2352495189,2178868175,88488.39,521106.79,12720,0,0,270536.95,250569.84,0,1,0,1.15,1.15,0,1199998409,1
1942,Privado,1834,270,Inmunología,0,886302.08,145940.28,1088495.79,310205.72,2739552.89,4000,0,886302.08,182425.35,1360619.74,310205.72,1,1,1.25,1.25,1,0.756672635,1
1942,Privado,1834,277,Software,0,108000,0,0,4,108004,1,0,108000,0,0,4,1,1,1.25,1.25,1,0,1
1935,Publico,1834,225,Orina,0,56885.4,0,59828.5,19909.92,100678.4,5000,0,0,0,80768.48,19909.92,1,0,1.35,1.35,1,1030181287,1
2438,Publico,1834,407,Quimica Clinica,57898.5,630540.6,3880523966,1942063068,220689.24,1672171.78,13600,57898.5,630540.6,582078.6,291309.46,110344.62,1,1,1.5,1.5,0.5,112333108,1
1942,Privado,1834,234,Hemostasia,0,337098.68,4099235943,341075284,117984.52,1323502.81,21600,0,337098.68,430246.77,438172.84,117984.52,1,1,1.25,1.25,1,1215738367,1
1923,Publico,1834,235,Hemostasia,0,360274.2,281533.25,68215.06,126095.97,888580.73,4320,0,360274.2,323763.24,78447.32,126095.97,1,1,1.15,1.15,1,1500000017,1
1977,Publico,1834,234,Hemostasia,0,252824.01,193418.97,120378.18,88488.39,702179.13,6960,0,252824.01,222431.82,138434.91,88488.39,1,1,1.15,1.15,1,160742459,1
2429,Publico,1834,216,Química Clínica,0,410838.99,1868522172,2472970291,143793.66,1053904.28,38629,0,410838.99,214880.05,284391.58,143793.66,1,1,1.15,1.15,1,1889171373,1
2429,Publico,1834,277,Software,0,212850,0,0,3300,216150,1,0,212850,0,0,3300,1,1,1.15,1.15,1,0,1
1926,Publico,1834,179,Hemostasia,0,450342.75,1811703113,1023225852,157619.97,933979.56,6480,0,450342.75,208345.86,117670.98,157619.97,1,1,1.15,1.15,1,1141887945,1
1926,Publico,1834,238,Hemostasia,0,23394.12,138339.24,165083.35,8187.93,380518.03,10500,0,23394.12,159090.13,189845.85,8187.93,1,1,1.15,1.15,1,2094250304,1
2434,Publico,1834,247,Hematología,0,130362.39,458502275,0,45626.85,228717,1800,0,130362.39,52727.76,0,45626.85,1,1,1.15,1.15,1,1400857829,1
2423,Publico,1834,245,Hematología,0,217270.62,1249110951,0,76044.72,436963.1,5000,0,217270.62,143647.76,0,76044.72,1,1,1.15,1.15,1,1716392071,1
2820,Publico,1834,297,Quimica Clinica,0,316029.99,1827163041,1476664277,110610.51,806580.63,7425,0,316029.99,210123.74,169816.39,110610.51,1,1,1.15,1.15,1,1926823855,1
2425,Publico,1834,220,Química Clínica,0,208514.58,1805104257,1076180292,72980.1,612842.4,9670,0,208514.58,207586.99,123760.73,72980.1,1,1,1.15,1.15,1,2399981087,1
2434,Publico,1834,296,Quimica Clinica,4499999999,345657.81,1728776368,1810339322,120980.22,918636.34,17707,45000,345657.81,198809.29,208189.02,120980.22,1,1,1.15,1.15,1,1801692306,1
1931,Publico,1834,273,Hemostasia,0,497130.99,203467.55,136552.13,173995.83,1062149.45,7140,0,497130.99,233987.68,157034.95,173995.83,1,1,1.15,1.15,1,1382772556,1
2038,Publico,1834,98,Química Clínica,0,194986.47,988874557,791912935,68245.26,468022.29,14858,0,194986.47,113720.58,91069.98,68245.26,1,1,1.15,1.15,1,2890033293,1
2409,Publico,1834,218,Química Clínica,0,347633.01,1874632309,4297551797,170169.99,1227604.17,23400,0,347633.01,215582.71,494218.46,170169.99,1,1,1.15,1.15,1,1839999996,1
2409,Publico,1834,277,Software,0,212850,0,0,3300,216150,1,0,212850,0,0,3300,1,1,1.15,1.15,1,0,1
1996,Publico,1834,247,Hematología,0,521449.56,113443.55,0,182507.4,874122.29,9600,0,521449.56,170165.33,0,182507.4,1,1,1.5,1.5,1,1317893404,1
1993,Publico,1834,234,Hemostasia,0,252824.01,206318.31,125109.16,88488.39,425385.78,6720,0,0,237266.06,143875.53,44244.19,1,0,1.15,1.15,0.5,1612794861,1
2610,Publico,1834,331,POC/Gases,0,75968.76,44022.82,59296.05,26589.06,221374.52,150,0,75968.76,50626.24,68190.46,26589.06,1,1,1.15,1.15,1,1287411035,1
1932,Publico,1834,234,Hemostasia,0,252824.01,304230.3,255537.48,88488.39,814389.14,14160,0,126412.01,349864.84,293868.1,44244.19,1,0.5,1.15,1.15,0.5,1350000007,1
4920,Privado,1834,331,POC/Gases,0,101291.68,16171.65,59296.05,35452.08,231078.38,150,0,101291.68,20214.56,74120.06,35452.08,1,1,1.25,1.25,1,1365343093,1
1942,Privado,1834,331,POC/Gases,0,101291.68,25155.9,59296.05,35452.08,242308.7,150,0,101291.68,31444.88,74120.06,35452.08,1,1,1.25,1.25,1,1462813896,1
3089,Publico,1834,297,Quimica Clinica,0,303875.01,1406976626,1112319725,106356.24,699950.33,11769,0,303875.01,161802.31,127916.77,106356.24,1,1,1.15,1.15,1,2083664568,1
2251,Publico,1834,247,Hematología,0,125348.43,684705725,0,43871.94,247961.53,5000,0,125348.43,78741.16,0,43871.94,1,1,1.15,1.15,1,2782689718,1
2251,Publico,1834,297,Quimica Clinica,0,303875.01,139416.47,436276.89,106356.24,1072278.61,36430,0,303875.01,160328.94,501718.42,106356.24,1,1,1.15,1.15,1,2101300892,1
2422,Publico,1834,98,Química Clínica,0,212079.45,1097770564,2438110191,74227.8,692933.54,28290,0,212079.45,126243.62,280382.67,74227.8,1,1,1.15,1.15,1,2300000012,1
2409,Publico,1834,341,POC/Urgencia,0,35553.39,71874,99725175,12443.7,162763.69,250,0,35553.39,82.65,114683.95,12443.7,1,1,1.15,1.15,1,20455319,1
2432,Publico,1834,341,POC/Urgencia,0,35553.39,71874,92537775,12443.7,154498.18,300,0,35553.39,82.65,106418.44,12443.7,1,1,1.15,1.15,1,216691873,1
1928,Publico,1834,234,Hemostasia,0,252824.01,193613.31,180464.24,88488.39,771501.59,6600,0,252824.01,222655.31,207533.88,88488.39,1,1,1.15,1.15,1,2242380343,1
1928,Publico,1834,238,Hemostasia,0,23394.12,234875.52,107566.58,8187.93,425390.47,6000,0,23394.12,270106.85,123701.57,8187.93,1,1,1.15,1.15,1,2303765761,1
1992,Privado,1834,234,Hemostasia,0,505648.02,4569559192,117031.2,176976.78,1457507.41,5280,0,505648.02,616890.49,157992.12,176976.78,1,1,1.35,1.35,1,2172849352,1
2434,Publico,1834,247,Hematología,0,125348.43,345299636,0,43871.94,208929.82,1800,0,125348.43,39709.45,0,43871.94,1,1,1.15,1.15,1,1593836629,1
1977,Publico,1834,234,Hemostasia,0,252824.01,298826.44,146437.83,88488.39,853366.31,7200,0,252824.01,343650.41,168403.5,88488.39,1,1,1.15,1.15,1,1659999983,1
1926,Publico,1834,238,Hemostasia,0,23394.12,20417.54,33003.96,8187.93,93016.77,1800,0,23394.12,23480.17,37954.55,8187.93,1,1,1.15,1.15,1,20899999,1
1926,Publico,1834,273,Hemostasia,14705.13,433021.89,129575.27,101151.16,151557.66,864620.07,5520,14705.13,433021.89,149011.56,116323.83,151557.66,1,1,1.15,1.15,1,1138650413,1
1923,Publico,1834,235,Hemostasia,0,346417.5,203358.65,77193.16,121246.14,790298.22,4320,0,346417.5,233862.45,88772.13,121246.14,1,1,1.15,1.15,1,1597796634,1
2430,Publico,1834,216,Química Clínica,0,395037.51,2714369768,2400156484,138263.13,1121471.17,22753,0,395037.51,312152.53,276018,138263.13,1,1,1.15,1.15,1,1783370856,1
2435,Publico,1834,98,Química Clínica,0,194986.47,1034777964,962653131,68245.26,492936.31,15000,0,194986.47,118999.47,110705.11,68245.26,1,1,1.15,1.15,1,2282242101,1
2429,Publico,1834,216,Química Clínica,0,395037.51,2031947071,3098726389,138263.13,1123328.1,38327,0,395037.51,233673.92,356353.54,138263.13,1,1,1.15,1.15,1,2217744753,1
2429,Publico,1834,277,Software,0,212850,0,0,3300,216150,1,0,212850,0,0,3300,1,1,1.15,1.15,1,0,1
2430,Publico,1834,277,Software,0,212850,0,0,3300,216150,0,0,212850,0,0,3300,1,1,1.15,1.15,1,0,1
1942,Privado,1834,238,Hemostasia,0,70182.36,1025825053,38492.52,24563.79,204345.67,2400,0,17545.59,117969.89,44266.4,24563.79,1,0.25,1.15,1.15,1,1819955373,1
1942,Privado,1834,234,Hemostasia,14705.13,337098.68,1942337617,227579.22,117984.52,997054.56,13440,14705.13,337098.68,242792.2,284474.03,117984.52,1,1,1.25,1.25,1,1167881525,1
2038,Publico,1834,98,Química Clínica,0,259981.96,539114048,1089421685,90993.68,554542.6,20452,0,259981.96,67389.25,136177.71,90993.68,1,1,1.25,1.25,1,359936279,1
2820,Publico,1834,297,Quimica Clinica,0,405166.68,819472258,1690466558,141808.32,860717.37,15305,0,405166.68,102434.04,211308.33,141808.32,1,1,1.25,1.25,1,2407509308,1
3079,Publico,1834,98,Química Clínica,0,194986.47,2390393599,2544700422,68245.26,830767.54,23705,0,194986.47,274895.26,292640.55,68245.26,1,1,1.15,1.15,1,1808761028,1
1996,Publico,1834,408,Quimica Clinica,0,759687.48,4006479037,2090393943,265890.6,1940109.02,41400,0,759687.48,600971.85,313559.09,265890.6,1,1,1.5,1.5,1,1472391484,0
2423,Publico,1834,245,Hematología,0,289694.16,166800.1,0,101392.96,599587.24,6400,0,289694.16,208500.12,0,101392.96,1,1,1.25,1.25,1,197469179,1
2425,Publico,1834,220,Química Clínica,0,288512.28,2702591386,2179875742,100979.28,999799.95,22292,0,288512.28,337823.93,272484.46,100979.28,1,1,1.25,1.25,1,2401230364,1
1931,Publico,1834,273,Hemostasia,0,639746.84,201466.21,339879.32,223911.36,1540340.11,14160,0,639746.84,251832.76,424849.15,223911.36,1,1,1.25,1.25,1,1884518868,1
2434,Publico,1834,296,Quimica Clinica,0,443151.04,1789460772,2735173177,155102.88,1163833.17,21880,0,443151.04,223682.6,341896.65,155102.88,1,1,1.25,1.25,1,2434654101,1
3089,Publico,1834,297,Quimica Clinica,0,405166.68,700327672,1308870068,141808.32,798124.72,9260,0,405166.68,87540.96,163608.76,141808.32,1,1,1.25,1.25,1,2921849106,1
1942,Privado,1834,270,Inmunología,0,886302.08,126895.45,1088495.79,310205.72,2715746.85,4000,0,886302.08,158619.31,1360619.74,310205.72,1,1,1.25,1.25,1,1200000007,1
1942,Privado,1834,277,Software,0,283800,0,0,4400,288200,1,0,283800,0,0,4400,1,1,1.25,1.25,1,0,1
2424,Publico,1834,399,Iones,0,108370.32,0,62504,37929.6,230680.32,0,0,108370.32,0,84380.4,37929.6,1,1,1.35,1.35,1,2861102326,1
2409,Publico,1834,218,Química Clínica,0,468473.96,2269334793,4838376422,163965.88,1520903.74,29180,0,468473.96,283666.85,604797.05,163965.88,1,1,1.25,1.25,1,2059249285,1
2409,Publico,1834,277,Software,0,283800,0,0,4400,288200,1,0,283800,0,0,4400,1,1,1.25,1.25,1,0,1
2251,Publico,1834,247,Hematología,0,167131.24,742869336,0,58495.92,318485.82,6000,0,167131.24,92858.66,0,58495.92,1,1,1.25,1.25,1,2901228067,1
1993,Publico,1834,234,Hemostasia,0,252824.01,119958.19,101151.16,88488.39,405970.14,5520,0,63206,137951.92,116323.83,88488.39,1,0.25,1.15,1.15,1,1692242686,1
2251,Publico,1834,297,Quimica Clinica,0,405166.68,1425589572,4398634955,141808.32,1275003.08,36122,0,405166.68,178198.7,549829.38,141808.32,1,1,1.25,1.25,1,2100000013,1
3089,Publico,1834,297,Quimica Clinica,0,303875.01,1669041693,445828977,106356.24,653441.38,7760,0,303875.01,191939.8,51270.33,106356.24,1,1,1.15,1.15,1,1.5,1
1928,Publico,1834,238,Hemostasia,0,23394.12,183063.32,107566.58,8187.93,365806.44,6000,0,23394.12,210522.82,123701.57,8187.93,1,1,1.15,1.15,1,2383472801,1
1923,Publico,1834,235,Hemostasia,0,346417.5,229920.57,77193.16,121246.14,820844.43,4320,0,346417.5,264408.66,88772.13,121246.14,1,1,1.15,1.15,1,2024744202,1
1928,Publico,1834,234,Hemostasia,0,252824.01,452832.82,469345.69,88488.39,1401817.68,9400,0,252824.01,520757.74,539747.54,88488.39,1,1,1.15,1.15,1,2116921472,1
1932,Publico,1834,234,Hemostasia,0,252824.01,298701.81,111367.19,88488.39,686479.75,5760,0,126412.01,343507.08,128072.27,88488.39,1,0.5,1.15,1.15,1,1738434382,1
1977,Publico,1834,234,Hemostasia,0,252824.01,298701.81,111367.19,88488.39,812891.75,5760,0,252824.01,343507.08,128072.27,88488.39,1,1,1.15,1.15,1,1762965364,1
1926,Publico,1834,238,Hemostasia,0,23394.12,68886.51,38504.62,8187.93,155081.85,2100,0,23394.12,79219.49,44280.31,8187.93,1,1,1.15,1.15,1,236629238,1
1926,Publico,1834,273,Hemostasia,0,433021.89,221594.56,77193.16,151557.66,928185.42,4320,0,433021.89,254833.74,88772.13,151557.66,1,1,1.15,1.15,1,1219583906,1
2422,Publico,1834,98,Química Clínica,0,212079.45,1254290114,3527947269,74227.8,836264.55,31960,0,212079.45,144243.36,405713.94,74227.8,1,1,1.15,1.15,1,2357280395,1
2429,Publico,1834,216,Química Clínica,0,395037.51,2522721256,3987288921,138263.13,1281951.81,42655,0,395037.51,290112.95,458538.22,138263.13,1,1,1.15,1.15,1,2290276407,1
2429,Publico,1834,277,Software,0,212850,0,0,3300,216150,0,0,212850,0,0,3300,1,1,1.15,1.15,1,0,1
1973,Publico,1834,296,Quimica Clinica,4431691836,401363.64,3787473877,6316815285,140477.28,2147003.36,36295,443169.18,401363.64,435559.5,726433.76,140477.28,1,1,1.15,1.15,1,1299999996,0
3079,Publico,1834,98,Química Clínica,0,283616.68,2396575247,3912550367,99265.84,1171523.22,33145,0,283616.68,299571.9,489068.8,99265.84,1,1,1.25,1.25,1,2546300363,1
1993,Publico,1834,234,Hemostasia,0,275808,1958342408,99084.48,96532.8,504641.33,4560,0,68952,225209.38,113947.15,96532.8,1,0.25,1.15,1.15,1,1620803706,1
3366,Privado,1834,296,Quimica Clinica,0,593937.52,2814281041,717126707,207878.12,2050009.15,72813,0,593937.52,351785.12,896408.39,207878.12,1,1,1.25,1.25,1,1523340029,0
2820,Publico,1834,297,Quimica Clinica,0,442000,262176629,2945734715,154700,1292637.63,29230,0,442000,327720.79,368216.84,154700,1,1,1.25,1.25,1,2200000011,1
2409,Publico,1834,341,POC/Urgencia,0,51714,0,131333.4,18099.92,233980.67,300,0,51714,0,164166.75,18099.92,1,1,1.25,1.25,1,2185565158,1
2432,Publico,1834,341,POC/Urgencia,0,51714,0,76447.8,18099.92,165373.67,200,0,51714,0,95559.75,18099.92,1,1,1.25,1.25,1,1910824135,1
2430,Publico,1834,216,Química Clínica,0,574600,2021238329,3062182695,201110,1411137.63,21851,0,574600,252654.79,382772.84,201110,1,1,1.25,1.25,1,1899176907,1
2430,Publico,1834,277,Software,0,516000,0,0,4400,520400,0,0,516000,0,0,4400,1,1,1.25,1.25,1,0,1
3366,Privado,1834,277,Software,0,580000,0,0,4400,584400,0,0,580000,0,0,4400,1,1,1.25,1.25,1,0,0
2425,Publico,1834,220,Química Clínica,0,319728.56,1438021112,2208510392,111905,887450,21829,0,319728.56,179752.64,276063.8,111905,1,1,1.25,1.25,1,2985611491,1
2423,Publico,1834,245,Hematología,0,316030,180464,0,110610.52,652220.52,6000,0,316030,225580,0,110610.52,1,1,1.25,1.25,1,1996870629,1
1931,Publico,1834,273,Hemostasia,17580.09,697905.6,2745709252,624608.05,244266.96,2083726.37,15534,17580.09,697905.6,343213.66,780760.06,244266.96,1,1,1.25,1.25,1,1660000007,1
2434,Publico,1834,296,Quimica Clinica,24584.78,483437.52,1470544944,1777202262,169203.12,1083193.82,22055,24584.78,483437.52,183818.11,222150.29,169203.12,1,1,1.25,1.25,1,3024389486,1
